ctg,imp_share_v3,rev_resolved,rev_total,resolved_pct
משקאות תחליפי חלב עמיד,98.80717557098437,8.021551911800632,8.683186790188667,92.38027587825668
משקה קולה דיאט,0.00017757584081148315,32.042647096575365,32.042704616575364,99.99982048956015
משקה קולה רגיל,0.0,31.790417873283253,31.790510793283257,99.99970771152245
נוזל כלים,78.61527435504992,12.206850603083446,13.188105314139644,92.5595475037332
נייר טואלט,6.986165363701141,49.44611013053523,59.55065940589396,83.03201110421519
ניקוי אמבטיות,57.31019869949865,0.7977579235557505,0.875066003985773,91.16545722518099
ניקוי אסלות,29.3898428445743,6.844041695282176,7.608736825839273,89.94977552699429
ניקוי כללי,31.71772453381601,12.40268764055562,14.810755669312014,83.74108598830018
נענע,0.0,1.0848525477599293,3.319307143582972,32.68310225093852
נקטר,45.1783512733567,2.6851234764640126,2.7817598672545945,96.52606999158576
נקניקיות מן הצומח,3.8354675294478584,3.1083049212044864,3.1265651927417863,99.41596383214107
נקניקיות מצוננות,0.6859999006601447,11.83767807546106,13.18587678587637,89.77543372876508
נקניקים יבשים,0.0,6.132049763672049,6.648998020924629,92.22517053508324
נשנושי ירקות,0.0,0.12487444791791977,0.6457398754444619,19.338196798202812
נתחים אחורי טרי,34.25256798637647,4.245641352643835,11.452565187936262,37.07153186184041
נתחים אחורי מופשר,99.5669296660043,0.608811039,2.500503050696563,24.347542340746354
נתחים קדמי טרי,30.823734730134756,16.794563274751248,67.85723281401071,24.749849910301112
נתחים קדמי מופשר,49.632227534559114,0.6427471363292979,4.453214428626091,14.433330050257622
סבון לגוף,43.00772840160482,17.424460957554345,19.11354130142434,91.16291263229108
סבון מוצק,56.05584673113193,2.8384167342484257,2.888282353590738,98.27351992507523
סבון נוזלי לידיים/משאבה,33.67274624037229,5.429588391869787,7.303239518049049,74.34493115625243
סבון רחצה לגבר,40.445804337486344,3.049566689707562,3.1890232439652566,95.62698219520365
סודה,0.0020692692406536826,10.25482785570069,10.335349251618423,99.2209126759299
סוכריות אחרות,97.61016107820909,0.3627957555921889,0.9252043484319987,39.212500050074496
סוכריות גומי,28.132441345158,4.43057605238077,5.491332137528154,80.68308274602256
סוכריות גלי,83.82962556584063,1.86341791522861,2.062548583641811,90.34540713404196
סוכריות לעיסות,70.96232203295394,3.9180564293102482,4.173755128303543,93.87365355338358
סוכריות מרעננות,73.32324079472538,1.2710753291780565,1.3084646758499598,97.14250240285503
סוכריות מרשמלו,7.8044514511137395,0.9424843646809029,1.3750893334551075,68.53986441104716
סוכריות קשות,55.65827600984038,2.742435617057442,3.8423651013125495,71.3736343306009
סילאן,27.386039555312074,2.376566671827023,3.0975485885919554,76.72411275741545
סכיני גילוח חד פעמי,100.0,1.6664522142809068,2.3139488885594917,72.0176760394361
סכיני/מכשיר גילוח גברים,99.99251995127342,5.513335342319458,5.691776501863134,96.86493031683051
סכיני/מכשיר גילוח נשים,99.97991934268794,1.9398240893580354,2.0929780613332496,92.68248555469074
סלט חומוס חלק,0.06064113896157126,11.126327103521925,12.215931614515561,91.08046323950508
סלט חומוס מועשר / תוספות,0.00010176798844963,10.51656241947949,10.822990516989128,97.16872987157635
סלט חצילים,0.5760480491057925,5.139330658850409,5.876481712268491,87.45591172556342
סלט טחינה,0.1157629357183594,3.261210009196455,3.476836807538391,93.79819041623065
סלטי דגים,46.353522064414996,1.3519517772023324,1.5943447229091952,84.79670411148166
סלטי ירקות,0.3360137502612192,7.030043474314999,8.027694005436988,87.5723896495519
סלטים מזרחיים,0.16405309904020754,2.142376169401301,2.2317741846673336,95.99430731477172
סלק עלים,0.0,0.23214566650768975,1.0394485127511726,22.333541648278036
סלרי עלים,0.0,2.6568468641983762,6.964336933339802,38.14931542842895
סלרי ראש,0.0,0.43622738730460103,1.3616169599671895,32.037452538422606
עוגות אישיות,58.77036010737575,6.028168806006626,7.815710417259581,77.12886588907524
עוגות מדף ארוזות,2.7204275254656682,8.347925420212622,9.994472660651365,83.52542153703352
עוגיות בייסיק,16.386419745827805,20.989559643363975,27.708267614186845,75.75197387157166
עוגיות פרימיום,42.946813202306714,42.88613305495588,45.36047021393913,94.54516862961687
עולש,0.0,0.0006811299999999998,0.3433042170475932,0.19840420425292152
עוף טרי ארוז,0.0,67.7776718079871,110.09885352087232,61.56074258769457
עוף קפוא,28.620758759242232,20.693843003661293,22.820862984941503,90.67949366032416
עירית,0.0,0.058513520956272234,0.2819350119413978,20.75425842053086
עלי בייבי,1.0182655655999993,0.09587823915144643,0.4331729733854663,22.13393841312615
